week,TREAT,REP,STATION,CARD,ABIPN,BURSI,C7,CMAC,CSTIG,CTRIF,CYCSP,H13,HAXY,HCONV,HGLAC,HPARN,HVAR,PQUA,CANTHARID,LAMPY,LCW,MECOP,X20SPOT,OTHER
33,6,5,5,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,6,5,5,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
22,6,6,1,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24,6,6,1,New,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,6,6,1,New,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28,6,6,1,New,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0
30,6,6,1,New,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0
33,6,6,1,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,6,6,1,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,6,6,2,New,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,6,6,2,New,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,6,6,2,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,6,6,2,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
30,6,6,2,New,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0,0
33,6,6,2,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,6,6,2,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
22,6,6,3,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,6,6,3,New,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26,6,6,3,New,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,6,6,3,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
30,6,6,3,New,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
33,6,6,3,New,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
34,6,6,3,New,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,6,6,4,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,6,6,4,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,6,6,4,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
28,6,6,4,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
30,6,6,4,New,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0
33,6,6,4,New,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
34,6,6,4,New,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22,6,6,5,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,6,6,5,New,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26,6,6,5,New,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
28,6,6,5,New,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0
30,6,6,5,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
33,6,6,5,New,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
34,6,6,5,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22,7,1,1,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,7,1,1,New,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26,7,1,1,New,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0
28,7,1,1,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,7,1,1,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
33,7,1,1,New,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0
34,7,1,1,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
22,7,1,2,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,7,1,2,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,7,1,2,New,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28,7,1,2,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,7,1,2,New,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0
33,7,1,2,New,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9,3,1,0,0,0
34,7,1,2,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0
22,7,1,3,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,7,1,3,New,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,7,1,3,New,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
28,7,1,3,New,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
30,7,1,3,New,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33,7,1,3,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
34,7,1,3,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,7,1,4,New,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24,7,1,4,New,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
26,7,1,4,New,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,7,1,4,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30,7,1,4,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33,7,1,4,New,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,2,1,0,0,0
34,7,1,4,New,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8,1,0,0,0,0
22,7,1,5,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24,7,1,5,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,7,1,5,New,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28,7,1,5,New,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30,7,1,5,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
33,7,1,5,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,0,0
34,7,1,5,New,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0
22,7,2,1,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
24,7,2,1,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,7,2,1,New,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,7,2,1,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,7,2,1,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0
33,7,2,1,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
34,7,2,1,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,7,2,2,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,7,2,2,New,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26,7,2,2,New,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28,7,2,2,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
30,7,2,2,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0
33,7,2,2,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34,7,2,2,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
22,7,2,3,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,7,2,3,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,7,2,3,New,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
28,7,2,3,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
30,7,2,3,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
33,7,2,3,New,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0,0
34,7,2,3,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0
22,7,2,4,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,7,2,4,New,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,7,2,4,New,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0
28,7,2,4,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30,7,2,4,New,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,6,0,0,0
33,7,2,4,New,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,3,0,0,0
34,7,2,4,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
22,7,2,5,New,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24,7,2,5,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,7,2,5,New,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28,7,2,5,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30,7,2,5,New,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,3,2,0,0,0
33,7,2,5,New,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0
34,7,2,5,New,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0
22,7,3,1,New,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24,7,3,1,New,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
26,7,3,1,New,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,7,3,1,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,7,3,1,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
33,7,3,1,New,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
34,7,3,1,New,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0
22,7,3,2,New,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,7,3,2,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,7,3,2,New,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,7,3,2,New,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
30,7,3,2,New,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0
33,7,3,2,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0
34,7,3,2,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22,7,3,3,New,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,7,3,3,New,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26,7,3,3,New,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0
28,7,3,3,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30,7,3,3,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
33,7,3,3,New,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0
34,7,3,3,New,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,0,0
22,7,3,4,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,7,3,4,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,7,3,4,New,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28,7,3,4,New,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30,7,3,4,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
33,7,3,4,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0
34,7,3,4,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0
22,7,3,5,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,7,3,5,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,7,3,5,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,7,3,5,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30,7,3,5,New,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
33,7,3,5,New,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
34,7,3,5,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0
22,7,4,1,New,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
24,7,4,1,New,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
26,7,4,1,New,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
28,7,4,1,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30,7,4,1,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33,7,4,1,New,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,2,0,0
34,7,4,1,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
22,7,4,2,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,7,4,2,New,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26,7,4,2,New,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
28,7,4,2,New,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,7,4,2,New,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0
33,7,4,2,New,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
34,7,4,2,New,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
22,7,4,3,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,7,4,3,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,7,4,3,New,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,7,4,3,New,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,7,4,3,New,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
33,7,4,3,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
34,7,4,3,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
22,7,4,4,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,7,4,4,New,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,7,4,4,New,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,7,4,4,New,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30,7,4,4,New,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
33,7,4,4,New,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0
34,7,4,4,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,7,4,5,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,7,4,5,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,7,4,5,New,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,7,4,5,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30,7,4,5,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,7,4,5,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
34,7,4,5,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
22,7,5,1,New,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,7,5,1,New,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26,7,5,1,New,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28,7,5,1,New,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,6,0,0,0,0
30,7,5,1,New,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0
33,7,5,1,New,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
34,7,5,1,New,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,0,0,0
22,7,5,2,New,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24,7,5,2,New,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,7,5,2,New,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28,7,5,2,New,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
30,7,5,2,New,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
33,7,5,2,New,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0
34,7,5,2,New,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,0
22,7,5,3,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,7,5,3,New,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,7,5,3,New,0,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28,7,5,3,New,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
30,7,5,3,New,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0
33,7,5,3,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
34,7,5,3,New,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,2,1,0,0,0
22,7,5,4,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,7,5,4,New,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,7,5,4,New,0,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
28,7,5,4,New,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0
30,7,5,4,New,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0
33,7,5,4,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
34,7,5,4,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,0,0
22,7,5,5,New,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24,7,5,5,New,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,7,5,5,New,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,7,5,5,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
30,7,5,5,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
33,7,5,5,New,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,0,0
34,7,5,5,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,7,6,1,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,7,6,1,New,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
26,7,6,1,New,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27,7,6,1,New,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
30,7,6,1,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33,7,6,1,New,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
34,7,6,1,New,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,1,1,0,0,0
22,7,6,2,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,7,6,2,New,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,7,6,2,New,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0
27,7,6,2,New,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
30,7,6,2,New,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
33,7,6,2,New,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,1,0,0,0
34,7,6,2,New,0,0,1,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0
22,7,6,3,New,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24,7,6,3,New,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,7,6,3,New,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27,7,6,3,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0
30,7,6,3,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
33,7,6,3,New,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,1,0,0,0
34,7,6,3,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
22,7,6,4,New,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24,7,6,4,New,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,7,6,4,New,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
27,7,6,4,New,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
30,7,6,4,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
33,7,6,4,New,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,2,0,0,0,0
34,7,6,4,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0
22,7,6,5,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,7,6,5,New,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,7,6,5,New,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,7,6,5,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
30,7,6,5,New,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
33,7,6,5,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,0,0
34,7,6,5,New,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
25,CF,3,5,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
32,SF,1,1,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0
32,SF,3,4,New,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
