"DATE","SPID","ADULTS","TRAPID"
"8/7/2020","CSTIG",0,219
"7/30/2020","CYCSP",0,219
"6/19/2020","ABIPN",0,219
"9/4/2020","CMAC",0,219
"8/19/2020","HPARN",0,219
"7/17/2020","HCONV",0,219
"7/30/2020","MECOP",0,219
"6/13/2020","HPARN",0,219
"8/19/2020","HGLAC",0,219
"7/24/2020","CYCSP",0,219
"9/4/2020","HAXY",0,219
"9/4/2020","CYCSP",0,219
"9/4/2020","MECOP",1,219
"6/25/2020","BURSI",0,219
"8/19/2020","HAXY",0,219
"7/24/2020","PQUA",0,219
"7/30/2020","H13",0,219
"7/2/2020","CMAC",0,219
"8/13/2020","HAXY",0,219
"6/19/2020","BURSI",0,219
"8/13/2020","CTRIF",0,219
"7/2/2020","BURSI",0,219
"7/17/2020","PQUA",0,219
"8/7/2020","HGLAC",0,219
"8/19/2020","CSTIG",0,219
"7/2/2020","LAMPY",0,219
"8/13/2020","PQUA",0,219
"8/13/2020","CYCSP",0,219
"7/17/2020","HPARN",0,219
"6/25/2020","CSTIG",0,219
"7/24/2020","CTRIF",0,219
"8/7/2020","HAXY",0,219
"8/7/2020","MECOP",0,219
"8/28/2020","CYCSP",0,219
"6/13/2020","HCONV",0,219
"8/28/2020","LCW",0,219
"8/19/2020","X20SPOT",0,219
"8/7/2020","LAMPY",0,219
"7/10/2020","ABIPN",0,219
"7/10/2020","HPARN",0,219
"7/30/2020","LAMPY",0,219
"8/19/2020","CTRIF",0,219
"8/13/2020","LCW",0,219
"9/4/2020","HVAR",0,219
"7/17/2020","HVAR",0,219
"6/13/2020","CMAC",0,219
"7/17/2020","X20SPOT",0,219
"8/19/2020","CMAC",0,219
"8/7/2020","HCONV",0,219
"7/24/2020","CSTIG",0,219
"7/24/2020","MECOP",0,219
"7/17/2020","HGLAC",0,219
"7/24/2020","LAMPY",0,219
"7/2/2020","OTHER",0,219
"7/24/2020","C7",0,219
"7/17/2020","HAXY",0,219
"8/19/2020","MECOP",0,219
"7/2/2020","HVAR",0,219
"9/4/2020","LAMPY",0,219
"6/13/2020","HAXY",0,219
"8/28/2020","LAMPY",0,219
"8/7/2020","CTRIF",0,219
"8/13/2020","LAMPY",0,219
"6/13/2020","CSTIG",0,219
"9/4/2020","HPARN",0,219
"6/25/2020","MECOP",0,219
"7/30/2020","HVAR",0,219
"7/2/2020","HGLAC",0,219
"7/24/2020","H13",0,219
"8/28/2020","HPARN",0,219
"9/4/2020","C7",0,219
"7/10/2020","CSTIG",0,219
"7/30/2020","BURSI",0,219
"8/28/2020","X20SPOT",0,219
"6/13/2020","ABIPN",0,219
"9/4/2020","LCW",0,219
"6/25/2020","HPARN",0,219
"7/24/2020","CANTHARID",0,219
"7/30/2020","HAXY",0,219
"7/2/2020","HPARN",0,219
"8/13/2020","HCONV",0,219
"7/2/2020","C7",0,219
"6/19/2020","X20SPOT",0,219
"6/25/2020","H13",0,219
"7/30/2020","CSTIG",0,219
"8/13/2020","H13",0,219
"8/7/2020","ABIPN",0,219
"6/19/2020","CANTHARID",0,219
"8/19/2020","HVAR",0,219
"8/7/2020","X20SPOT",1,219
"7/10/2020","CTRIF",0,219
"7/30/2020","ABIPN",0,219
"8/28/2020","OTHER",0,219
"7/10/2020","CMAC",0,219
"6/25/2020","CMAC",0,219
"7/17/2020","MECOP",0,219
"6/19/2020","HVAR",0,219
"8/13/2020","OTHER",0,219
"6/19/2020","CMAC",0,219
"8/28/2020","HAXY",0,219
"6/25/2020","HGLAC",0,219
"9/4/2020","X20SPOT",0,219
"7/17/2020","CYCSP",0,219
"8/7/2020","HVAR",0,219
"7/30/2020","CANTHARID",0,219
"8/19/2020","PQUA",0,219
"8/7/2020","BURSI",0,219
"8/28/2020","PQUA",0,219
"7/10/2020","CYCSP",0,219
"7/2/2020","HAXY",0,219
"6/25/2020","LAMPY",0,219
"8/19/2020","C7",0,219
"9/4/2020","ABIPN",0,219
"6/25/2020","PQUA",0,219
"7/2/2020","HCONV",0,219
"8/7/2020","CYCSP",0,219
"8/19/2020","HCONV",0,219
"8/28/2020","HCONV",0,219
"7/2/2020","CSTIG",0,219
"6/19/2020","CSTIG",0,219
"6/19/2020","C7",0,219
"7/30/2020","HCONV",0,219
"6/25/2020","X20SPOT",0,219
"8/7/2020","LCW",0,219
"8/19/2020","CANTHARID",0,219
"7/2/2020","LCW",0,219
"7/24/2020","OTHER",0,219
"8/13/2020","BURSI",0,219
"6/19/2020","H13",0,219
"7/24/2020","HAXY",0,219
"7/10/2020","LCW",0,219
"7/30/2020","C7",0,219
"7/2/2020","H13",0,219
"7/17/2020","OTHER",0,219
"9/4/2020","CSTIG",0,219
"8/19/2020","OTHER",0,219
"8/7/2020","OTHER",0,219
"7/10/2020","BURSI",0,219
"7/10/2020","HVAR",0,219
"9/4/2020","HCONV",0,219
"6/13/2020","C7",0,219
"7/24/2020","LCW",0,219
"8/19/2020","ABIPN",0,219
"7/10/2020","OTHER",0,219
"7/17/2020","CSTIG",0,219
"7/10/2020","HAXY",0,219
"7/10/2020","MECOP",0,219
"8/28/2020","HGLAC",0,219
"6/13/2020","MECOP",0,219
"7/10/2020","CANTHARID",0,219
"7/24/2020","HCONV",0,219
"6/19/2020","PQUA",0,219
"7/17/2020","CTRIF",0,219
"9/4/2020","HGLAC",0,219
"7/10/2020","H13",0,219
"8/28/2020","CMAC",0,219
"7/10/2020","C7",0,219
"7/2/2020","PQUA",0,219
"7/10/2020","PQUA",0,219
"8/28/2020","H13",0,219
"8/28/2020","CSTIG",0,219
"7/30/2020","X20SPOT",0,219
"6/19/2020","HAXY",0,219
"6/13/2020","HGLAC",0,219
"8/28/2020","CTRIF",0,219
"7/2/2020","CTRIF",0,219
"7/24/2020","X20SPOT",0,219
"8/13/2020","CANTHARID",0,219
"8/28/2020","ABIPN",0,219
"6/25/2020","CTRIF",0,219
"6/25/2020","LCW",0,219
"8/28/2020","BURSI",0,219
"7/24/2020","HGLAC",0,219
"8/13/2020","HPARN",0,219
"7/10/2020","LAMPY",0,219
"9/4/2020","OTHER",0,219
"7/17/2020","C7",0,219
"8/13/2020","CMAC",0,219
"8/28/2020","HVAR",0,219
"8/13/2020","HGLAC",0,219
"7/2/2020","CYCSP",0,219
"7/17/2020","CMAC",0,219
"8/28/2020","C7",0,219
"8/13/2020","CSTIG",0,219
"7/30/2020","CTRIF",0,219
"6/19/2020","HGLAC",0,219
"6/19/2020","CYCSP",0,219
"8/28/2020","MECOP",0,219
"6/13/2020","HVAR",0,219
"8/19/2020","BURSI",0,219
"7/30/2020","HPARN",0,219
"6/13/2020","PQUA",0,219
"6/13/2020","LCW",0,219
"6/13/2020","CANTHARID",0,219
"9/4/2020","BURSI",0,219
"6/25/2020","HVAR",0,219
"6/13/2020","LAMPY",0,219
"7/17/2020","ABIPN",0,219
"7/30/2020","PQUA",0,219
"8/13/2020","MECOP",1,219
"7/10/2020","X20SPOT",1,219
"6/19/2020","HCONV",0,219
"8/28/2020","CANTHARID",0,219
"6/19/2020","CTRIF",0,219
"7/17/2020","BURSI",0,219
"8/13/2020","HVAR",0,219
"7/17/2020","LAMPY",0,220
"6/25/2020","HAXY",0,220
"6/19/2020","LCW",0,220
"8/19/2020","HVAR",0,220
"7/24/2020","OTHER",0,220
"7/2/2020","X20SPOT",0,220
"8/19/2020","CMAC",0,220
"8/7/2020","ABIPN",0,220
"9/4/2020","LCW",0,220
"6/25/2020","C7",0,220
"6/25/2020","CTRIF",0,220
"8/19/2020","PQUA",0,220
"9/4/2020","CTRIF",0,220
"9/4/2020","H13",0,220
"8/7/2020","C7",0,220
"7/30/2020","CTRIF",0,220
"9/4/2020","CYCSP",0,220
"7/30/2020","HGLAC",0,220
"8/7/2020","HPARN",0,220
"9/4/2020","LAMPY",0,220
"8/7/2020","HVAR",0,220
"8/13/2020","H13",0,220
"7/30/2020","ABIPN",0,220
"6/25/2020","CYCSP",0,220
"9/4/2020","CANTHARID",0,220
"8/13/2020","LCW",0,220
"8/19/2020","HAXY",0,220
"9/4/2020","MECOP",4,220
"7/10/2020","HGLAC",0,220
"7/2/2020","LAMPY",0,220
"7/24/2020","HCONV",0,220
"8/19/2020","HPARN",0,220
"6/19/2020","PQUA",0,220
"7/17/2020","HCONV",0,220
"9/4/2020","X20SPOT",0,220
"8/19/2020","LAMPY",0,220
"7/10/2020","CSTIG",0,220
"9/4/2020","HAXY",0,220
"8/19/2020","H13",0,220
"7/10/2020","LCW",0,220
"8/13/2020","CTRIF",0,220
"8/28/2020","CTRIF",0,220
"7/10/2020","CTRIF",0,220
"8/13/2020","CYCSP",0,220
"7/30/2020","LCW",0,220
"7/17/2020","CTRIF",0,220
"6/13/2020","H13",0,220
"8/7/2020","HCONV",0,220
"7/17/2020","X20SPOT",0,220
"6/25/2020","HPARN",0,220
"7/30/2020","CYCSP",0,220
"7/17/2020","BURSI",0,220
"6/25/2020","HCONV",0,220
"7/17/2020","CANTHARID",0,220
"8/28/2020","OTHER",0,220
"8/13/2020","HPARN",0,220
"6/25/2020","BURSI",0,220
"8/13/2020","HCONV",0,220
"7/17/2020","MECOP",0,220
"7/10/2020","MECOP",0,220
"8/19/2020","MECOP",0,220
"7/2/2020","BURSI",0,220
"7/17/2020","CYCSP",0,220
"7/10/2020","HCONV",0,220
"8/28/2020","CSTIG",0,220
"7/2/2020","MECOP",0,220
"7/17/2020","PQUA",0,220
"7/10/2020","PQUA",0,220
"7/24/2020","X20SPOT",0,220
"6/25/2020","CSTIG",0,220
"9/4/2020","C7",0,220
"6/19/2020","CYCSP",0,220
"7/10/2020","HPARN",0,220
"8/13/2020","HVAR",0,220
"7/17/2020","ABIPN",0,220
"8/13/2020","HGLAC",0,220
"6/25/2020","MECOP",0,220
"8/13/2020","OTHER",0,220
"7/24/2020","CANTHARID",0,220
"8/7/2020","CYCSP",0,220
"7/17/2020","LCW",0,220
"8/13/2020","HAXY",0,220
"7/10/2020","CANTHARID",0,220
"7/24/2020","BURSI",0,220
"7/30/2020","H13",0,220
"7/2/2020","ABIPN",0,220
"7/2/2020","HCONV",0,220
"6/25/2020","LCW",0,220
"6/13/2020","LCW",0,220
"8/19/2020","ABIPN",0,220
"8/13/2020","CSTIG",0,220
"9/4/2020","HGLAC",0,220
"7/10/2020","BURSI",0,220
"7/2/2020","CANTHARID",0,220
"7/24/2020","CSTIG",0,220
"8/28/2020","HAXY",0,220
"7/10/2020","OTHER",0,220
"6/19/2020","HVAR",0,220
"6/25/2020","HGLAC",0,220
"8/28/2020","LAMPY",0,220
"7/17/2020","HAXY",0,220
"6/13/2020","BURSI",0,220
"8/19/2020","CYCSP",0,220
"7/30/2020","HAXY",0,220
"7/10/2020","CYCSP",0,220
"8/7/2020","BURSI",0,220
"7/30/2020","LAMPY",0,220
"9/4/2020","CSTIG",0,220
"6/25/2020","LAMPY",0,220
"6/19/2020","LAMPY",0,220
"9/4/2020","HPARN",0,220
"8/28/2020","HPARN",0,220
"7/17/2020","HPARN",0,220
"7/10/2020","C7",0,220
"8/13/2020","CMAC",0,220
"8/28/2020","X20SPOT",0,220
"6/19/2020","CSTIG",0,220
"7/10/2020","ABIPN",0,220
"6/19/2020","HPARN",0,220
"8/7/2020","LAMPY",0,220
"6/13/2020","ABIPN",0,220
"7/17/2020","H13",0,220
"7/30/2020","X20SPOT",2,220
"8/19/2020","CTRIF",0,220
"8/13/2020","MECOP",0,220
"6/25/2020","H13",0,220
"6/19/2020","HCONV",0,220
"8/19/2020","CANTHARID",0,220
"8/13/2020","LAMPY",0,220
"8/28/2020","HVAR",0,220
"6/13/2020","CMAC",0,220
"8/28/2020","BURSI",0,220
"7/10/2020","HVAR",0,220
"8/19/2020","HGLAC",0,220
"6/13/2020","CANTHARID",0,220
"7/17/2020","OTHER",0,220
"8/19/2020","BURSI",0,220
"8/19/2020","OTHER",0,220
"8/7/2020","LCW",0,220
"8/13/2020","X20SPOT",1,220
"8/7/2020","CTRIF",0,220
"6/19/2020","BURSI",0,220
"7/2/2020","HVAR",0,220
"7/24/2020","C7",0,220
"7/10/2020","HAXY",0,220
"7/2/2020","OTHER",0,220
"6/13/2020","HAXY",0,220
"6/19/2020","MECOP",0,220
"8/7/2020","HGLAC",0,220
"6/13/2020","CSTIG",0,220
"8/28/2020","C7",0,220
"8/28/2020","CANTHARID",0,220
"8/13/2020","CANTHARID",0,220
"9/4/2020","HCONV",0,220
"8/28/2020","ABIPN",0,220
"8/7/2020","MECOP",3,220
"7/24/2020","CTRIF",0,220
"6/13/2020","C7",0,220
"8/19/2020","X20SPOT",0,220
"7/10/2020","X20SPOT",0,220
"8/28/2020","LCW",0,220
"7/2/2020","C7",0,220
"8/19/2020","LCW",0,220
"6/25/2020","X20SPOT",0,220
"7/30/2020","BURSI",0,220
"8/28/2020","CMAC",0,220
"7/2/2020","HPARN",0,220
"7/30/2020","OTHER",0,220
"8/7/2020","CANTHARID",0,220
"9/4/2020","CMAC",0,220
"6/13/2020","CTRIF",0,220
"7/24/2020","MECOP",0,220
"8/28/2020","HGLAC",0,220
"9/4/2020","BURSI",0,220
"8/13/2020","PQUA",0,220
"8/13/2020","C7",0,220
"9/4/2020","OTHER",0,220
"7/17/2020","C7",0,220
"6/19/2020","CMAC",0,220
"7/2/2020","CTRIF",0,220
"7/30/2020","CSTIG",0,220
"8/7/2020","HAXY",0,220
"6/19/2020","HGLAC",0,220
"8/7/2020","CMAC",0,220
"7/24/2020","PQUA",0,220
"7/30/2020","MECOP",2,220
"7/17/2020","CSTIG",0,220
"7/10/2020","LAMPY",0,220
"6/13/2020","CYCSP",0,220
"7/2/2020","HAXY",0,220
"6/25/2020","ABIPN",0,220
"6/19/2020","X20SPOT",0,220
"6/13/2020","LAMPY",0,220
"9/4/2020","PQUA",0,220
"6/25/2020","OTHER",0,220
"8/28/2020","HCONV",0,220
"6/25/2020","PQUA",0,220
"6/13/2020","HPARN",0,220
"8/28/2020","H13",0,220
"7/24/2020","CMAC",0,220
"7/2/2020","PQUA",0,220
"6/19/2020","C7",0,220
"8/13/2020","BURSI",0,220
"7/24/2020","CYCSP",0,220
"6/13/2020","HVAR",0,220
"7/10/2020","H13",0,220
"6/13/2020","X20SPOT",0,220
"8/7/2020","CSTIG",0,220
"8/28/2020","MECOP",2,220
"6/13/2020","HGLAC",0,220
"7/17/2020","CMAC",0,220
"7/2/2020","LCW",0,220
"7/2/2020","H13",0,220
"7/2/2020","HGLAC",0,220
"6/19/2020","CTRIF",0,220
"7/24/2020","HAXY",0,220
"6/13/2020","MECOP",0,220
"8/19/2020","CSTIG",0,220
"8/7/2020","H13",0,220
"6/25/2020","HVAR",0,220
"7/30/2020","HVAR",0,220
"9/4/2020","ABIPN",0,220
"7/24/2020","LCW",0,220
"8/13/2020","ABIPN",0,220
"6/13/2020","OTHER",0,220
"6/19/2020","OTHER",0,220
"7/10/2020","CMAC",0,220
"7/24/2020","HPARN",0,220
"6/19/2020","HAXY",0,220
"6/19/2020","CANTHARID",0,220
"8/7/2020","PQUA",0,220
"6/19/2020","ABIPN",0,220
"7/24/2020","HVAR",0,220
"7/30/2020","HCONV",0,220
"7/24/2020","LAMPY",0,220
"8/7/2020","OTHER",0,220
"6/13/2020","PQUA",0,220
"7/30/2020","C7",0,220
"8/19/2020","HCONV",0,220
"7/2/2020","CMAC",0,220
"7/30/2020","HPARN",0,220
"6/13/2020","HCONV",0,220
"7/17/2020","HVAR",0,220
"6/25/2020","CMAC",0,220
"7/30/2020","CMAC",0,220
"8/7/2020","X20SPOT",1,220
"8/19/2020","C7",0,220
"6/25/2020","CANTHARID",0,220
"7/30/2020","PQUA",0,220
"8/28/2020","CYCSP",0,220
"7/30/2020","CANTHARID",0,220
"9/4/2020","HVAR",0,220
"7/24/2020","ABIPN",0,220
"7/24/2020","HGLAC",0,220
"7/2/2020","CYCSP",0,220
"8/28/2020","PQUA",0,220
"7/24/2020","H13",0,220
"7/2/2020","CSTIG",0,220
"7/17/2020","HGLAC",0,220
"6/19/2020","H13",0,220
"8/19/2020","HPARN",0,221
"6/25/2020","LAMPY",0,221
"8/7/2020","LAMPY",0,221
"7/17/2020","HVAR",0,221
"6/19/2020","LCW",0,221
"7/30/2020","H13",0,221
"7/30/2020","HVAR",0,221
"7/24/2020","MECOP",0,221
"7/24/2020","CMAC",0,221
"6/25/2020","ABIPN",0,221
"7/30/2020","CANTHARID",0,221
"9/4/2020","LCW",0,221
"8/19/2020","LCW",0,221
"8/19/2020","HAXY",0,221
"6/25/2020","CYCSP",0,221
"6/25/2020","BURSI",0,221
"6/13/2020","OTHER",0,221
"7/30/2020","LCW",0,221
"9/4/2020","CANTHARID",0,221
"6/13/2020","HPARN",0,221
"6/13/2020","MECOP",0,221
"8/7/2020","HVAR",0,221
"7/30/2020","CTRIF",0,221
"7/17/2020","PQUA",0,221
"8/19/2020","BURSI",0,221
"6/13/2020","LAMPY",6,221
"9/4/2020","PQUA",0,221
"7/30/2020","HGLAC",0,221
"7/2/2020","LAMPY",0,221
"7/30/2020","BURSI",0,221
"8/13/2020","PQUA",0,221
"6/25/2020","HPARN",0,221
"7/24/2020","HPARN",0,221
"7/2/2020","CSTIG",0,221
"8/19/2020","HCONV",0,221
"8/19/2020","HGLAC",0,221
"6/13/2020","X20SPOT",0,221
"7/30/2020","CMAC",0,221
"7/17/2020","H13",0,221
"8/13/2020","X20SPOT",0,221
"8/19/2020","CTRIF",0,221
"6/13/2020","H13",0,221
"7/17/2020","CANTHARID",0,221
"8/19/2020","CANTHARID",0,221
"7/30/2020","CSTIG",0,221
"7/24/2020","CANTHARID",0,221
"8/19/2020","CMAC",0,221
"9/4/2020","HVAR",0,221
"9/4/2020","X20SPOT",0,221
"7/2/2020","CANTHARID",0,221
"8/28/2020","LCW",0,221
"6/25/2020","CMAC",0,221
"6/19/2020","CMAC",0,221
"7/30/2020","HCONV",0,221
"8/13/2020","BURSI",0,221
"7/2/2020","CMAC",0,221
"7/10/2020","OTHER",0,221
"7/17/2020","MECOP",0,221
"8/13/2020","HAXY",0,221
"8/28/2020","CYCSP",0,221
"8/28/2020","LAMPY",0,221
"6/13/2020","HAXY",0,221
"7/2/2020","OTHER",0,221
"8/28/2020","BURSI",0,221
"6/13/2020","CYCSP",0,221
"8/7/2020","HGLAC",0,221
"7/2/2020","HAXY",0,221
"8/19/2020","PQUA",0,221
"7/10/2020","CSTIG",0,221
"7/17/2020","C7",0,221
"9/4/2020","HPARN",0,221
"7/17/2020","X20SPOT",0,221
"6/13/2020","C7",0,221
"8/28/2020","HCONV",0,221
"9/4/2020","ABIPN",0,221
"7/2/2020","PQUA",0,221
"7/24/2020","HVAR",0,221
"7/10/2020","HCONV",0,221
"7/17/2020","LCW",0,221
"8/7/2020","CSTIG",0,221
"7/30/2020","LAMPY",0,221
"8/28/2020","CTRIF",0,221
"7/2/2020","HCONV",0,221
"9/4/2020","CTRIF",0,221
"7/2/2020","X20SPOT",0,221
"7/24/2020","OTHER",0,221
"7/10/2020","CANTHARID",0,221
"6/25/2020","CTRIF",0,221
"8/7/2020","HCONV",0,221
"6/19/2020","CTRIF",0,221
"8/28/2020","HGLAC",0,221
"9/4/2020","BURSI",0,221
"7/24/2020","CYCSP",0,221
"6/13/2020","HVAR",0,221
"9/4/2020","HAXY",0,221
"8/28/2020","HAXY",0,221
"8/7/2020","CTRIF",0,221
"8/7/2020","CANTHARID",0,221
"6/25/2020","HGLAC",0,221
"9/4/2020","CYCSP",0,221
"8/7/2020","CMAC",0,221
"7/10/2020","HAXY",0,221
"9/4/2020","LAMPY",0,221
"7/24/2020","HCONV",0,221
"7/10/2020","CYCSP",0,221
"7/17/2020","CSTIG",0,221
"8/13/2020","LAMPY",0,221
"8/28/2020","PQUA",0,221
"7/24/2020","LCW",0,221
"6/13/2020","PQUA",0,221
"7/2/2020","CYCSP",0,221
"8/28/2020","C7",0,221
"8/28/2020","ABIPN",0,221
"7/24/2020","CTRIF",0,221
"7/17/2020","HCONV",0,221
"8/19/2020","ABIPN",0,221
"6/19/2020","HPARN",0,221
"7/30/2020","MECOP",0,221
"7/10/2020","X20SPOT",0,221
"7/2/2020","HPARN",0,221
"8/28/2020","H13",0,221
"7/30/2020","CYCSP",0,221
"8/28/2020","CANTHARID",0,221
"7/2/2020","ABIPN",0,221
"8/7/2020","C7",0,221
"8/28/2020","CMAC",0,221
"6/13/2020","CTRIF",0,221
"9/4/2020","CMAC",0,221
"7/2/2020","LCW",0,221
"7/30/2020","C7",0,221
"7/30/2020","HPARN",0,221
"7/24/2020","LAMPY",0,221
"7/2/2020","CTRIF",0,221
"8/7/2020","H13",0,221
"7/17/2020","OTHER",0,221
"7/10/2020","BURSI",0,221
"7/24/2020","CSTIG",0,221
"8/28/2020","MECOP",0,221
"6/19/2020","BURSI",0,221
"8/13/2020","OTHER",0,221
"6/25/2020","OTHER",0,221
"7/10/2020","MECOP",1,221
"7/2/2020","HGLAC",0,221
"8/19/2020","LAMPY",0,221
"8/28/2020","CSTIG",0,221
"6/19/2020","MECOP",0,221
"8/7/2020","BURSI",0,221
"8/19/2020","CSTIG",0,221
"6/19/2020","CYCSP",0,221
"8/28/2020","HPARN",0,221
"6/13/2020","CSTIG",0,221
"9/4/2020","C7",0,221
"8/7/2020","MECOP",0,221
"6/25/2020","PQUA",0,221
"7/10/2020","HPARN",0,221
"8/13/2020","C7",0,221
"8/7/2020","CYCSP",0,221
"6/25/2020","C7",0,221
"7/10/2020","ABIPN",0,221
"6/13/2020","HCONV",0,221
"9/4/2020","H13",0,221
"6/19/2020","ABIPN",0,221
"6/25/2020","X20SPOT",0,221
"7/10/2020","LCW",0,221
"8/13/2020","H13",0,221
"8/7/2020","HPARN",0,221
"6/25/2020","H13",0,221
"7/10/2020","CTRIF",0,221
"8/7/2020","ABIPN",0,221
"7/24/2020","HAXY",0,221
"6/13/2020","CANTHARID",0,221
"6/13/2020","CMAC",0,221
"7/17/2020","BURSI",0,221
"8/13/2020","HVAR",0,221
"8/7/2020","LCW",0,221
"6/25/2020","HVAR",0,221
"8/19/2020","OTHER",0,221
"7/10/2020","HGLAC",0,221
"7/24/2020","PQUA",0,221
"9/4/2020","MECOP",0,221
"6/19/2020","HGLAC",0,221
"7/24/2020","C7",0,221
"7/17/2020","CYCSP",0,221
"8/13/2020","MECOP",0,221
"6/25/2020","HAXY",0,221
"6/25/2020","MECOP",0,221
"7/10/2020","LAMPY",0,221
"8/13/2020","CYCSP",0,221
"7/24/2020","X20SPOT",0,221
"6/19/2020","LAMPY",1,221
"7/24/2020","H13",0,221
"7/17/2020","HPARN",0,221
"8/19/2020","C7",0,221
"6/19/2020","CSTIG",0,221
"7/30/2020","OTHER",0,221
"7/17/2020","ABIPN",0,221
"8/13/2020","HPARN",0,221
"8/19/2020","X20SPOT",0,221
"7/30/2020","HAXY",0,221
"8/13/2020","ABIPN",0,221
"7/2/2020","C7",0,221
"8/19/2020","H13",0,221
"6/19/2020","HCONV",0,221
"7/24/2020","BURSI",0,221
"7/17/2020","CTRIF",0,221
"8/13/2020","LCW",0,221
"6/25/2020","LCW",0,221
"7/30/2020","PQUA",0,221
"8/13/2020","CTRIF",0,221
"7/2/2020","H13",0,221
"8/19/2020","HVAR",0,221
"7/10/2020","CMAC",0,221
"9/4/2020","HGLAC",0,221
"6/19/2020","CANTHARID",0,221
"7/17/2020","HGLAC",0,221
"7/30/2020","X20SPOT",0,221
"8/28/2020","OTHER",0,221
"8/13/2020","HGLAC",0,221
"6/13/2020","BURSI",0,221
"7/2/2020","HVAR",0,221
"8/19/2020","MECOP",1,221
"7/2/2020","BURSI",0,221
"6/19/2020","OTHER",0,221
"7/17/2020","LAMPY",1,221
"8/19/2020","CYCSP",0,221
"6/19/2020","HAXY",0,221
"7/24/2020","ABIPN",0,221
"9/4/2020","CSTIG",0,221
"7/2/2020","MECOP",0,221
"8/7/2020","OTHER",0,221
"7/10/2020","PQUA",0,221
"8/13/2020","CSTIG",0,221
"6/25/2020","CSTIG",0,221
"8/7/2020","HAXY",0,221
"6/19/2020","PQUA",0,221
"7/10/2020","C7",0,221
"9/4/2020","HCONV",0,221
"8/28/2020","X20SPOT",0,221
"6/19/2020","C7",0,221
"6/13/2020","ABIPN",0,221
"8/13/2020","HCONV",0,221
"6/25/2020","HCONV",0,221
"8/7/2020","PQUA",0,221
"6/19/2020","X20SPOT",0,221
"7/10/2020","H13",0,221
"7/24/2020","HGLAC",0,221
"6/13/2020","LCW",0,221
"6/19/2020","H13",0,221
"7/17/2020","CMAC",0,221
"8/13/2020","CANTHARID",0,221
"8/28/2020","HVAR",0,221
"8/7/2020","X20SPOT",0,221
"8/13/2020","CMAC",0,221
"6/25/2020","CANTHARID",0,221
"7/10/2020","HVAR",0,221
"7/30/2020","ABIPN",0,221
"9/4/2020","OTHER",0,221
"6/19/2020","HVAR",0,221
"6/13/2020","HGLAC",0,221
"7/17/2020","HAXY",0,221
"7/24/2020","ABIPN",0,222
"8/19/2020","LAMPY",0,222
"7/30/2020","CSTIG",0,222
"8/7/2020","BURSI",0,222
"8/19/2020","HVAR",0,222
"7/10/2020","ABIPN",0,222
"7/17/2020","H13",0,222
"9/4/2020","MECOP",2,222
"6/19/2020","X20SPOT",0,222
"6/25/2020","HAXY",0,222
"7/24/2020","HCONV",0,222
"8/28/2020","MECOP",3,222
"6/19/2020","MECOP",0,222
"8/7/2020","C7",0,222
"8/13/2020","HVAR",0,222
"7/2/2020","OTHER",0,222
"7/17/2020","C7",0,222
"9/4/2020","CYCSP",0,222
"8/19/2020","ABIPN",0,222
"8/19/2020","LCW",0,222
"6/25/2020","C7",0,222
"6/13/2020","HAXY",0,222
"8/19/2020","CTRIF",0,222
"8/28/2020","PQUA",0,222
"7/24/2020","MECOP",0,222
"7/24/2020","LAMPY",0,222
"8/7/2020","CMAC",0,222
"9/4/2020","H13",0,222
"6/25/2020","CTRIF",0,222
"7/2/2020","H13",0,222
"8/28/2020","HPARN",0,222
"8/19/2020","CYCSP",0,222
"6/19/2020","HPARN",0,222
"7/10/2020","HVAR",0,222
"6/25/2020","HCONV",0,222
"7/2/2020","CSTIG",0,222
"8/19/2020","HCONV",0,222
"6/25/2020","CSTIG",0,222
"8/19/2020","OTHER",0,222
"6/25/2020","PQUA",0,222
"7/10/2020","HPARN",0,222
"8/19/2020","MECOP",0,222
"8/13/2020","HGLAC",0,222
"8/28/2020","BURSI",0,222
"7/30/2020","H13",0,222
"7/10/2020","MECOP",0,222
"8/28/2020","X20SPOT",0,222
"8/13/2020","X20SPOT",0,222
"6/19/2020","ABIPN",0,222
"7/17/2020","X20SPOT",0,222
"8/13/2020","PQUA",0,222
"7/10/2020","PQUA",0,222
"8/7/2020","OTHER",0,222
"8/7/2020","HVAR",0,222
"9/4/2020","HPARN",0,222
"9/4/2020","C7",0,222
"6/19/2020","PQUA",0,222
"7/24/2020","OTHER",0,222
"7/10/2020","HCONV",0,222
"8/13/2020","HAXY",0,222
"9/4/2020","BURSI",0,222
"8/7/2020","CSTIG",0,222
"8/19/2020","HAXY",0,222
"7/10/2020","HGLAC",0,222
"6/25/2020","H13",0,222
"8/7/2020","HPARN",0,222
"7/2/2020","CYCSP",0,222
"6/25/2020","X20SPOT",0,222
"7/10/2020","CANTHARID",0,222
"7/2/2020","LCW",0,222
"8/28/2020","CANTHARID",0,222
"8/19/2020","HGLAC",0,222
"8/19/2020","X20SPOT",0,222
"6/25/2020","ABIPN",0,222
"6/25/2020","CMAC",0,222
"7/30/2020","MECOP",0,222
"9/4/2020","PQUA",0,222
"7/24/2020","HPARN",0,222
"7/17/2020","HAXY",0,222
"8/7/2020","ABIPN",0,222
"6/25/2020","HGLAC",0,222
"9/4/2020","HAXY",0,222
"8/13/2020","OTHER",0,222
"8/13/2020","MECOP",0,222
